longitude,latitude,elevation,altitude,clutterheight,distance,loss
3.164118793,6.674943462,58,52,6,140,144
3.164118793,6.674943462,57,52,6,140,144
3.164109793,6.674943355,57,52,6,139,144
3.164109793,6.674943355,57,52,6,139,140
3.164109793,6.674943355,57,52,6,139,141
3.164109793,6.674943355,57,52,6,139,133
3.164100792,6.674943248,57,52,6,138,133
3.164100792,6.674943248,57,52,6,138,134
3.164100792,6.674943248,57,52,6,138,137
3.164100792,6.674943248,57,52,6,138,128
3.164091792,6.674943141,57,52,6,137,128
3.164091899,6.674934142,57,52,6,138,133
3.164091899,6.674934142,57,52,6,138,130
3.164091899,6.674934142,57,52,6,138,128
3.164091899,6.674934142,57,52,6,138,129
3.164091792,6.674943141,57,52,6,137,130
3.164091792,6.674943141,57,52,6,137,133
3.164091792,6.674943141,57,52,6,137,136
3.164091792,6.674943141,57,52,6,137,138
3.164091685,6.67495214,57,52,6,137,135
3.164091685,6.67495214,57,52,6,137,140
3.164100685,6.674952247,57,52,6,138,140
3.164100685,6.674952247,57,52,6,138,136
3.164100578,6.674961246,57,52,6,138,136
3.164100578,6.674961246,57,52,6,138,138
3.164100471,6.674970245,57,52,6,138,137
3.164100471,6.674970245,57,52,6,138,140
3.164091471,6.674970138,57,52,6,137,140
3.164091471,6.674970138,57,52,6,137,139
3.164091364,6.674979137,57,52,6,137,139
3.164091364,6.674979137,57,52,6,137,144
3.164091364,6.674979137,57,52,6,137,135
3.164091257,6.674988135,57,52,6,137,135
3.164091257,6.674988135,57,52,6,137,133
3.16409115,6.674997134,57,52,6,137,133
3.16409115,6.674997134,57,52,6,137,136
3.16409115,6.674997134,57,52,6,137,143
3.165329882,6.674534838,60,51,4,281,124
3.165329882,6.674534838,60,51,4,281,125
3.165329882,6.674534838,60,51,4,281,120
3.165329882,6.674534838,60,51,4,281,121
3.165329882,6.674534838,60,51,4,281,119
3.165329882,6.674534838,60,51,4,281,116
3.165329882,6.674534838,60,51,4,281,113
3.165329882,6.674534838,60,51,4,281,114
3.165329882,6.674534838,60,51,4,281,112
3.165329882,6.674534838,60,51,4,281,110
3.16533899,6.674525946,60,51,4,282,110
3.165339204,6.674507948,60,51,4,282,110
3.165348632,6.67447206,60,51,4,284,110
3.165357846,6.674454169,60,51,4,286,110
3.16536706,6.674436278,60,51,4,287,110
3.16536706,6.674436278,60,51,4,287,112
3.165367381,6.674409281,59,51,4,288,112
3.165376702,6.674382391,59,51,4,290,112
3.165376702,6.674382391,59,51,4,290,110
3.165385916,6.6743645,59,51,4,291,110
3.16538613,6.674346502,59,51,4,292,110
3.16538613,6.674346502,59,51,4,292,112
3.165386237,6.674337503,59,51,4,292,112
3.165395238,6.67433761,59,51,4,293,112
3.165395451,6.674319613,59,51,4,294,112
3.165404666,6.674301722,59,51,4,295,112
3.165404666,6.674301722,59,51,4,295,113
3.165404773,6.674292723,59,51,4,296,113
3.165404986,6.674274725,59,51,4,296,113
3.165414201,6.674256834,59,51,4,298,113
3.165414414,6.674238836,59,51,4,298,113
3.165432843,6.674203054,59,51,4,302,113
3.165432843,6.674203054,59,51,4,302,119
3.165432843,6.674203054,59,51,4,302,110
3.16543295,6.674194055,59,51,4,302,110
3.165433057,6.674185056,59,51,4,302,110
3.165442057,6.674185163,59,51,4,303,112
3.165442164,6.674176164,59,51,4,304,112
3.165451272,6.674167272,59,51,4,305,112
3.165451379,6.674158273,59,51,4,305,112
3.165451379,6.674158273,59,51,4,305,114
3.165460486,6.674149381,59,51,4,306,114
3.165460593,6.674140382,59,51,4,307,114
3.1654697,6.67413149,59,51,4,308,114
3.165469807,6.674122491,59,51,4,308,114
3.165469807,6.674122491,59,51,4,308,120
3.165478808,6.674122598,59,51,4,309,120
3.165478914,6.674113599,59,51,4,310,120
3.165488129,6.674095708,59,51,4,311,120
3.165488129,6.674095708,59,51,4,311,127
3.165497236,6.674086816,59,51,4,313,127
3.165506343,6.674077924,59,51,4,314,127
3.165506343,6.674077924,59,51,4,314,118
3.165524451,6.674069139,59,51,4,316,118
3.165524558,6.67406014,59,51,4,317,122
3.165542666,6.674051355,59,51,4,319,122
3.165542666,6.674051355,59,51,4,319,115
3.165560667,6.674051569,59,51,4,321,115
3.165560774,6.67404257,59,51,4,321,115
3.165578775,6.674042784,59,51,4,323,115
3.165578775,6.674042784,59,51,4,323,121
3.165596883,6.674033999,59,51,4,325,121
3.165605883,6.674034105,59,51,4,326,121
3.165614884,6.674034212,59,51,4,327,121
3.165614884,6.674034212,59,51,4,327,123
3.165632885,6.674034426,59,51,4,329,123
3.165632885,6.674034426,59,51,4,329,131
3.165650886,6.67403464,59,51,4,331,131
3.165650886,6.67403464,59,51,4,331,134
3.165659886,6.674034747,59,51,4,332,134
3.16566878,6.674043853,59,51,4,332,134
3.16566878,6.674043853,59,51,4,332,129
3.165686781,6.674044066,59,51,4,334,129
3.165695781,6.674044173,59,51,4,335,133
3.165704782,6.67404428,59,51,4,336,133
3.165704782,6.67404428,59,51,4,336,128
3.165713782,6.674044387,59,51,4,337,128
3.165731676,6.6740536,59,51,4,338,128
3.165731676,6.6740536,59,51,4,338,132
3.165731676,6.6740536,60,51,4,338,132
3.165749677,6.674053813,60,51,4,340,132
3.165749677,6.674053813,60,51,4,340,134
3.165758571,6.674062919,60,51,4,341,134
3.165776572,6.674063133,60,51,4,343,134
3.165776572,6.674063133,60,51,4,343,135
3.165785572,6.67406324,60,51,4,344,135
3.165794466,6.674072346,60,51,4,344,135
3.165794466,6.674072346,60,51,4,344,131
3.165812467,6.674072559,60,51,4,346,131
3.165812467,6.674072559,60,51,4,346,134
3.165821467,6.674072666,60,51,4,347,134
3.165839361,6.674081879,60,51,4,349,134
3.165839361,6.674081879,60,51,4,349,130
3.165848362,6.674081986,60,51,4,350,130
3.165866256,6.674091198,60,51,4,351,130
3.165866256,6.674091198,60,51,4,351,134
3.165893257,6.674091519,60,51,4,354,134
3.165893257,6.674091519,60,51,4,354,130
3.16589315,6.674100518,60,51,4,354,130
3.165911151,6.674100732,60,51,4,356,130
3.165911151,6.674100732,60,51,4,356,137
3.165938046,6.674110051,60,51,4,358,137
3.165938046,6.674110051,60,51,4,358,138
3.165956047,6.674110265,60,51,4,360,138
3.165956047,6.674110265,60,51,4,360,142
3.16596494,6.674119371,60,51,4,361,142
3.165973941,6.674119478,60,51,4,362,142
3.165982941,6.674119584,60,51,4,363,142
3.165982941,6.674119584,60,51,4,363,135
3.165991942,6.674119691,60,51,4,364,135
3.166009836,6.674128904,61,51,4,365,135
3.166009836,6.674128904,61,51,4,365,141
3.166018836,6.674129011,61,51,6,366,141
3.166027837,6.674129118,61,50,6,367,141
3.166036731,6.674138224,61,50,6,368,132
3.166054732,6.674138437,61,50,6,370,132
3.166054732,6.674138437,61,50,6,370,137
3.166063732,6.674138544,61,50,6,371,137
3.166081626,6.674147757,61,50,6,372,137
3.166090627,6.674147864,61,50,6,373,137
3.166108628,6.674148077,61,50,6,375,137
3.166108628,6.674148077,61,50,6,375,134
3.166117521,6.674157183,61,50,6,376,134
3.166126522,6.67415729,61,50,6,377,134
3.166135522,6.674157397,61,50,6,378,134
3.166135522,6.674157397,61,50,6,378,141
3.166144523,6.674157504,61,50,6,379,141
3.166153416,6.67416661,61,50,6,379,141
3.166153416,6.67416661,62,50,6,379,137
3.166180418,6.67416693,62,50,6,382,137
3.166180418,6.67416693,62,50,6,382,135
3.166189311,6.674176036,62,50,6,383,135
3.166198312,6.674176143,62,50,6,384,135
3.166198312,6.674176143,62,50,6,384,138
3.166207312,6.67417625,62,50,6,385,138
3.166225206,6.674185462,62,50,6,386,138
3.166234207,6.674185569,62,50,6,387,138
3.166243207,6.674185676,62,50,6,388,138
3.166252208,6.674185783,62,50,6,389,138
3.166270102,6.674194996,62,50,6,391,138
3.166279102,6.674195103,62,50,6,392,142
3.166296997,6.674204315,62,50,6,394,142
3.166296997,6.674204315,62,50,6,394,138
3.166314998,6.674204529,62,50,6,396,138
3.166323998,6.674204636,62,50,6,397,138
3.166323998,6.674204636,62,50,6,397,141
3.166323891,6.674213635,62,50,6,396,141
3.166332892,6.674213742,62,50,6,397,141
3.166341892,6.674213848,63,50,6,398,141
3.166341892,6.674213848,63,50,6,398,146
3.166359786,6.674223061,63,50,6,400,146
3.166368787,6.674223168,63,50,6,401,141
3.166377787,6.674223275,63,50,6,402,141
3.166386681,6.674232381,63,50,6,403,141
3.166386681,6.674232381,63,50,6,403,147
3.166395681,6.674232488,63,50,6,404,147
3.166413682,6.674232701,63,50,6,406,147
3.166413682,6.674232701,63,50,6,406,142
3.166431576,6.674241914,63,50,6,407,142
3.166440577,6.674242021,63,50,6,408,142
3.166440577,6.674242021,63,50,6,408,141
3.166449577,6.674242128,63,50,6,409,141
3.166449471,6.674251127,63,50,6,409,141
3.166467472,6.67425134,63,50,4,411,141
3.166467472,6.67425134,63,50,4,411,139
3.166485366,6.674260553,63,50,4,413,139
3.166485366,6.674260553,63,50,4,413,143
3.166494366,6.67426066,63,50,4,414,143
3.166512367,6.674260874,63,50,4,416,143
3.166512367,6.674260874,63,50,4,416,146
3.166521261,6.674269979,63,50,4,416,146
3.166539262,6.674270193,63,50,4,418,146
3.166539262,6.674270193,63,50,4,418,141
3.166548262,6.6742703,63,50,4,419,141
3.166566156,6.674279513,63,50,4,421,141
3.166566156,6.674279513,63,50,4,421,147
3.166575157,6.674279619,63,50,4,422,147
3.16658405,6.674288725,63,50,4,423,147
3.166593051,6.674288832,63,50,4,424,147
3.166593051,6.674288832,63,50,4,424,141
3.166602051,6.674288939,63,50,4,425,141
3.166619946,6.674298152,63,50,4,426,141
3.166619946,6.674298152,63,50,4,426,140
3.166628946,6.674298258,63,50,4,427,140
3.166646947,6.674298472,63,50,4,429,140
3.166646947,6.674298472,63,50,4,429,141
3.166655841,6.674307578,63,50,4,430,141
3.166673842,6.674307792,63,50,4,432,141
3.166673842,6.674307792,63,50,4,432,138
3.166691736,6.674317004,63,50,4,434,138
3.166700736,6.674317111,63,50,4,435,138
3.166700736,6.674317111,63,50,4,435,141
3.166709737,6.674317218,63,50,4,436,141
3.16670963,6.674326217,63,50,4,435,141
3.16671863,6.674326324,63,50,4,436,141
3.166727631,6.674326431,63,50,4,437,141
3.166727631,6.674326431,63,50,4,437,137
3.166754526,6.67433575,63,50,4,440,137
3.166763526,6.674335857,63,50,4,441,137
3.16677242,6.674344963,64,50,4,442,137
3.16678142,6.67434507,64,50,4,443,137
3.16678142,6.67434507,64,50,4,443,138
3.166790421,6.674345177,64,50,4,444,138
3.166808315,6.674354389,64,51,4,446,138
3.166808315,6.674354389,64,51,4,446,145
3.166826316,6.674354603,64,51,4,448,145
3.166835316,6.67435471,64,51,4,449,145
3.166835316,6.67435471,64,51,4,449,137
3.16684421,6.674363816,64,51,4,449,137
3.16685321,6.674363923,64,51,4,450,137
3.166862211,6.674364029,64,51,4,451,137
3.166862211,6.674364029,64,51,4,451,136
3.166889106,6.674373349,64,51,4,454,136
3.166898106,6.674373456,64,51,4,455,143
3.166916,6.674382668,64,51,4,457,143
3.166916,6.674382668,64,51,4,457,136
3.166925001,6.674382775,64,51,4,458,136
3.166942895,6.674391988,64,51,4,460,136
3.166942895,6.674391988,64,51,4,460,141
3.166951895,6.674392095,64,51,4,461,141
3.16696979,6.674401307,64,51,4,462,141
3.16696979,6.674401307,64,51,4,462,139
3.16697879,6.674401414,64,51,4,463,139
3.166987791,6.674401521,64,51,4,464,139
3.166987791,6.674401521,64,51,4,464,149
3.166996791,6.674401628,64,51,4,465,149
3.167023686,6.674410948,64,51,4,468,149
3.167023686,6.674410948,64,51,4,468,141
3.167032686,6.674411054,64,51,4,469,141
3.16705058,6.674420267,64,52,4,471,141
3.16705058,6.674420267,64,52,4,471,139
3.167059581,6.674420374,64,52,4,472,139
3.167077475,6.674429587,64,52,4,474,139
3.167077475,6.674429587,64,52,4,474,141
3.167086476,6.674429693,64,52,4,475,141
3.167095476,6.6744298,64,52,4,476,141
3.16710437,6.674438906,64,52,4,477,141
3.167122371,6.67443912,64,52,4,479,141
3.167131264,6.674448226,64,52,4,479,148
3.167149265,6.674448439,64,52,4,481,148
3.167149265,6.674448439,64,52,4,481,146
3.167167159,6.674457652,64,52,4,483,146
3.16718516,6.674457866,64,52,4,485,146
3.16718516,6.674457866,64,52,4,485,141
3.167203055,6.674467078,64,52,4,487,141
3.167212055,6.674467185,64,52,4,488,141
3.167212055,6.674467185,64,52,4,488,147
3.16723895,6.674476505,64,52,4,491,147
3.16723895,6.674476505,64,52,4,491,146
3.167256844,6.674485717,63,52,4,493,146
3.167265844,6.674485824,63,52,4,494,146
3.167283846,6.674486038,63,53,4,496,146
3.167292739,6.674495144,63,53,4,496,146
3.167292739,6.674495144,63,53,4,496,147
3.16730174,6.674495251,63,53,4,497,147
3.167319634,6.674504463,63,53,4,499,147
3.167328634,6.67450457,63,53,4,500,147
3.167346635,6.674504784,63,53,4,502,147
3.167355636,6.674504891,63,53,4,503,147
3.167355636,6.674504891,63,53,4,503,146
3.167382531,6.67451421,63,53,4,506,146
3.167382531,6.67451421,63,53,4,506,147
3.167409425,6.67452353,63,53,4,509,147
3.167409425,6.67452353,63,53,4,509,146
3.16743632,6.674532849,63,53,4,512,146
3.16743632,6.674532849,63,53,4,512,145
3.16744532,6.674532956,63,53,4,513,145
3.167463215,6.674542169,63,53,4,515,145
3.167463215,6.674542169,63,53,4,515,144
3.167481216,6.674542382,63,53,4,517,144
3.167490216,6.674542489,63,53,4,518,144
3.167499217,6.674542596,63,53,4,519,147
3.167517111,6.674551809,63,53,4,520,147
3.167526111,6.674551915,63,53,4,521,147
3.167544006,6.674561128,63,54,4,523,147
3.167544006,6.674561128,63,54,4,523,144
3.167553006,6.674561235,63,54,4,524,144
3.1675709,6.674570448,63,54,4,526,144
3.1675709,6.674570448,63,54,4,526,148
3.167597902,6.674570768,63,54,4,529,148
3.167597795,6.674579767,63,54,4,529,148
3.167597795,6.674579767,63,54,4,529,147
3.167606795,6.674579874,63,54,4,530,147
3.167624796,6.674580088,63,54,4,532,147
3.167624796,6.674580088,63,54,4,532,152
3.16762469,6.674589087,63,54,4,532,152
3.16763369,6.674589193,63,54,4,533,152
3.167651691,6.674589407,63,54,4,535,152
3.167651691,6.674589407,63,54,4,535,157
3.167660585,6.674598513,63,54,4,536,157
3.167669585,6.67459862,63,54,4,537,157
3.167669585,6.67459862,63,54,4,537,151
3.167678586,6.674598727,63,54,4,538,151
3.16769648,6.674607939,63,54,4,540,151
3.16769648,6.674607939,63,54,4,540,143
3.167714374,6.674617152,63,55,4,542,143
3.167714374,6.674617152,63,55,4,542,144
3.167723375,6.674617259,63,55,4,543,144
3.167741376,6.674617473,63,55,4,544,144
3.167741376,6.674617473,63,55,4,544,148
3.167741269,6.674626471,63,55,4,544,148
3.167750269,6.674626578,63,55,4,545,148
3.16775927,6.674626685,63,55,4,546,148
3.16775927,6.674626685,63,55,4,546,144
3.167768271,6.674626792,63,55,4,547,144
3.167777271,6.674626899,63,55,4,548,144
3.167777271,6.674626899,63,55,4,548,145
3.167786165,6.674636005,63,55,4,549,145
3.167804166,6.674636218,63,55,4,551,145
3.167804166,6.674636218,63,55,4,551,140
3.167813166,6.674636325,63,55,4,552,140
3.16782206,6.674645431,63,55,4,553,140
3.16782206,6.674645431,63,55,4,553,138
3.16783106,6.674645538,63,55,4,554,138
3.167840061,6.674645645,63,55,4,555,138
3.167849061,6.674645752,63,55,4,556,138
3.167849061,6.674645752,63,55,4,556,142
3.167867063,6.674645965,63,55,4,558,142
3.167867063,6.674645965,63,55,4,558,141
3.167875956,6.674655071,63,56,4,559,141
3.167884957,6.674655178,63,56,4,560,141
3.167884957,6.674655178,63,56,4,560,148
3.167893957,6.674655285,63,56,4,561,148
3.167911958,6.674655498,63,56,4,563,148
3.167911958,6.674655498,63,56,4,563,144
3.167920959,6.674655605,63,56,4,564,144
3.167929853,6.674664711,63,56,4,565,144
3.167929853,6.674664711,63,56,4,565,145
3.167938853,6.674664818,63,56,4,566,145
3.167956854,6.674665032,63,56,4,568,145
3.167956854,6.674665032,63,56,4,568,149
3.167965855,6.674665138,63,56,4,569,149
3.167974748,6.674674244,63,56,4,570,149
3.167974748,6.674674244,63,56,4,570,145
3.167983749,6.674674351,63,56,4,571,145
3.16800175,6.674674565,63,56,4,573,145
3.168019644,6.674683777,63,56,4,575,145
3.168019644,6.674683777,63,56,4,575,140
3.168028645,6.674683884,63,56,4,576,140
3.168046646,6.674684098,63,56,4,578,140
3.168046646,6.674684098,63,56,4,578,142
3.168055539,6.674693204,63,57,4,579,142
3.16807354,6.674693417,63,57,4,581,142
3.16807354,6.674693417,63,57,4,581,148
3.168100435,6.674702737,63,57,4,583,148
3.168100435,6.674702737,63,57,4,583,142
3.168109436,6.674702844,63,57,4,584,142
3.168118436,6.674702951,63,57,4,585,142
3.168118436,6.674702951,63,57,4,585,146
3.16812733,6.674712056,63,57,4,586,146
3.168145331,6.67471227,63,57,4,588,146
3.168145331,6.67471227,63,57,4,588,144
3.168172226,6.67472159,63,57,4,591,144
3.168172226,6.67472159,63,57,4,591,149
3.16819012,6.674730802,63,57,4,593,149
3.16819012,6.674730802,63,57,4,593,151
3.16819912,6.674730909,63,57,4,594,151
3.168217015,6.674740122,63,57,4,596,151
3.168226015,6.674740228,63,57,4,597,143
3.168235016,6.674740335,63,57,4,598,143
3.168244016,6.674740442,63,57,4,599,143
3.168244016,6.674740442,63,57,4,599,148
3.16825291,6.674749548,63,57,4,600,148
3.168270911,6.674749762,63,57,4,602,148
3.168270804,6.674758761,63,57,4,602,148
3.168288805,6.674758974,63,57,4,604,148
3.168288805,6.674758974,63,57,4,604,146
3.168297806,6.674759081,63,57,4,605,146
3.1683157,6.674768294,63,57,4,607,146
3.1683157,6.674768294,63,57,4,607,147
3.168342595,6.674777613,63,57,4,610,147
3.168342595,6.674777613,63,57,4,610,145
3.168360489,6.674786826,63,57,4,612,145
3.168360489,6.674786826,63,57,4,612,148
3.168369489,6.674786933,63,57,4,613,148
3.168387384,6.674796145,63,57,4,615,148
3.168387384,6.674796145,63,57,4,615,147
3.168396384,6.674796252,63,57,4,616,147
3.168405385,6.674796359,63,57,4,617,147
3.168405385,6.674796359,63,57,4,617,148
3.168414278,6.674805465,63,57,4,618,148
3.168423279,6.674805572,63,57,4,619,148
3.168423279,6.674805572,63,57,4,619,147
3.168432279,6.674805678,63,57,4,620,147
3.168441173,6.674814784,63,57,4,621,147
3.168450174,6.674814891,63,57,4,622,147
3.168450174,6.674814891,63,57,4,622,150
3.168468175,6.674815105,63,57,4,624,150
3.168468175,6.674815105,63,57,4,624,147
3.168468068,6.674824104,63,57,4,623,147
3.168486069,6.674824317,63,57,4,625,147
3.168486069,6.674824317,63,57,4,625,144
3.16849507,6.674824424,63,57,4,626,144
3.16850407,6.674824531,63,57,4,627,144
3.168503963,6.67483353,63,57,4,627,144
3.168512964,6.674833637,63,57,4,628,138
3.168521964,6.674833744,63,57,4,629,138
3.168521964,6.674833744,63,57,4,629,144
3.168530965,6.674833851,63,57,4,630,144
3.168539965,6.674833957,63,57,4,631,144
3.168548859,6.674843063,63,57,4,632,144
3.168548859,6.674843063,63,57,4,632,147
3.16856686,6.674843277,63,57,4,634,147
3.16856686,6.674843277,63,57,4,634,143
3.168575861,6.674843384,63,57,4,635,143
3.168575861,6.674843384,63,57,4,635,150
3.168584968,6.674834492,63,57,4,636,150
3.168593969,6.674834598,63,57,4,637,150
3.168593969,6.674834598,63,57,4,637,144
3.168603076,6.674825706,63,57,4,638,144
3.168612077,6.674825813,63,57,4,639,144
3.168621077,6.67482592,63,57,4,640,144
3.168621077,6.67482592,63,57,4,640,143
3.168630184,6.674817028,63,57,4,642,143
3.168630184,6.674817028,63,57,4,642,149
3.168639399,6.674799137,63,57,4,643,149
3.168639399,6.674799137,63,57,4,643,147
3.168639612,6.674781139,63,57,4,643,147
3.168639612,6.674781139,63,57,4,643,148
3.16864872,6.674772247,63,57,4,644,148
3.168648827,6.674763248,63,57,4,644,148
3.168657934,6.674754356,63,57,4,645,148
3.168657934,6.674754356,63,57,4,645,147
3.168658148,6.674736358,63,57,4,645,147
3.168658148,6.674736358,63,57,4,645,148
3.168658255,6.674727359,63,56,4,645,148
3.168667362,6.674718467,63,56,4,646,148
3.168667469,6.674709468,63,56,4,646,148
3.168667469,6.674709468,63,56,4,646,147
3.168667683,6.67469147,63,56,4,646,147
3.168667683,6.67469147,63,56,4,646,150
3.168667789,6.674682471,63,56,4,647,150
3.168677004,6.67466458,63,56,4,648,150
3.16867711,6.674655581,63,56,4,648,150
3.168677217,6.674646582,63,56,4,648,150
3.168677324,6.674637583,63,56,4,648,151
3.168686645,6.674610693,63,56,4,649,151
3.168686645,6.674610693,63,56,4,649,148
3.168686859,6.674592695,63,56,4,649,148
3.168686966,6.674583696,63,56,4,649,145
3.168696073,6.674574804,63,56,4,651,145
3.16869618,6.674565805,63,56,4,651,145
3.16869618,6.674565805,63,56,4,651,143
3.168696501,6.674538808,63,56,4,651,143
3.168705501,6.674538914,63,56,4,652,143
3.168705501,6.674538914,63,56,4,652,151
3.168705608,6.674529916,63,56,4,652,151
3.168705822,6.674511918,63,56,4,652,151
3.168705928,6.674502919,63,56,4,652,149
3.168715143,6.674485027,63,56,6,654,149
3.16871525,6.674476029,63,56,6,654,141
3.168715463,6.674458031,63,56,6,654,141
3.16871557,6.674449032,63,56,6,654,141
3.16871557,6.674449032,63,56,6,654,145
3.168724571,6.674449138,63,56,6,655,145
3.168724891,6.674422142,63,56,6,655,145
3.168724891,6.674422142,63,56,6,655,147
3.168724998,6.674413143,63,56,6,656,147
3.168734212,6.674395251,63,56,6,657,147
3.168734212,6.674395251,63,56,6,657,146
3.168734319,6.674386252,63,56,6,657,146
3.168734533,6.674368255,63,56,6,657,146
3.168734533,6.674368255,63,56,6,657,145
3.16874364,6.674359362,63,56,6,658,145
3.168743747,6.674350363,63,56,6,658,145
3.168743961,6.674332366,63,56,6,659,145
3.168743961,6.674332366,63,56,6,659,150
3.168744068,6.674323367,63,56,6,659,150
3.168753282,6.674305475,64,56,6,660,150
3.168753282,6.674305475,64,56,6,660,145
3.168753389,6.674296476,64,56,6,660,145
3.168753602,6.674278479,64,56,6,661,145
3.16876271,6.674269586,64,56,6,662,139
3.16876303,6.674242589,64,56,6,662,139
3.16876303,6.674242589,64,56,6,662,145
3.168772244,6.674224698,64,56,6,663,145
3.168772351,6.674215699,64,56,6,664,145
3.168772351,6.674215699,64,56,6,664,144
3.168772458,6.6742067,64,56,6,664,144
3.168781779,6.67417981,64,56,6,665,144
3.168781779,6.67417981,64,56,6,665,143
3.1687821,6.674152813,64,56,6,666,143
3.1687821,6.674152813,64,56,6,666,150
3.168782206,6.674143814,64,56,6,666,150
3.168791421,6.674125923,64,56,6,667,150
3.168791527,6.674116924,64,56,6,667,148
3.168800849,6.674090034,64,56,6,669,148
3.168801169,6.674063037,64,56,6,669,148
3.168801169,6.674063037,64,56,6,669,152
3.168801276,6.674054038,64,56,6,670,152
3.168801383,6.674045039,64,56,6,670,152
3.168810597,6.674027148,64,56,6,671,152
3.168810597,6.674027148,64,56,6,671,149
3.168810704,6.674018149,64,56,6,671,149
3.168810811,6.67400915,64,56,6,671,149
3.168810917,6.674000151,64,56,6,672,149
3.168810917,6.674000151,64,56,6,672,158
3.168820025,6.673991259,64,56,6,673,158
3.168820132,6.67398226,64,56,6,673,158
3.168820345,6.673964262,64,56,6,673,158
3.168820345,6.673964262,64,56,6,673,151
3.168820452,6.673955263,64,56,6,674,151
3.168829666,6.673937372,64,56,6,675,151
3.168829666,6.673937372,64,56,6,675,153
3.168829773,6.673928373,64,56,6,675,153
3.168830094,6.673901376,64,56,6,676,153
3.168830094,6.673901376,64,56,6,676,145
3.168830201,6.673892377,64,56,6,676,145
3.168830307,6.673883378,64,56,6,676,145
3.168839415,6.673874486,64,56,6,677,145
3.168839415,6.673874486,64,56,6,677,148
3.168839735,6.673847489,64,56,6,678,148
3.168839735,6.673847489,64,56,6,678,152
3.168839949,6.673829491,64,56,6,678,152
3.168840163,6.673811493,64,56,6,679,152
3.168840163,6.673811493,64,56,6,679,145
3.168849484,6.673784603,64,56,6,680,145
3.168849484,6.673784603,64,56,6,680,150
3.168849804,6.673757606,64,56,6,681,150
3.168849804,6.673757606,64,56,6,681,147
3.168858805,6.673757713,64,56,6,682,147
3.168858911,6.673748714,64,56,6,682,147
3.168859018,6.673739715,64,56,6,683,147
3.168859125,6.673730716,64,56,6,683,147
3.168859232,6.673721717,64,56,6,683,148
3.168859446,6.673703719,64,56,6,684,148
3.168859446,6.673703719,64,56,6,684,146
3.168868767,6.673676829,64,56,6,685,146
3.168868873,6.67366783,64,56,6,685,146
3.168869087,6.673649832,64,56,4,686,146
3.168869194,6.673640833,64,56,4,686,146
3.168869194,6.673640833,64,56,4,686,148
3.168878408,6.673622942,64,56,4,688,148
3.168878515,6.673613943,64,56,4,688,143
3.168878835,6.673586946,64,56,4,689,143
3.168878942,6.673577947,64,56,4,689,141
3.168888156,6.673560056,64,56,4,690,141
3.168888156,6.673560056,64,56,4,690,142
3.168888263,6.673551057,64,56,4,691,142
3.168888584,6.67352406,64,56,4,691,142
3.168888584,6.67352406,64,56,4,691,140
3.168897584,6.673524167,64,56,4,692,140
3.168897905,6.67349717,63,56,4,693,140
3.168897905,6.67349717,63,56,4,693,145
3.168898012,6.673488171,63,56,4,693,145
3.168898225,6.673470173,63,56,4,694,145
3.168898225,6.673470173,63,56,4,694,141
3.168898332,6.673461174,63,56,4,694,141
3.168907546,6.673443283,63,56,4,696,141
3.168907546,6.673443283,63,56,4,696,142
3.168907653,6.673434284,63,56,4,696,142
3.168907867,6.673416286,63,56,4,697,142
3.168907867,6.673416286,63,56,4,697,145
3.168907973,6.673407287,63,56,4,697,145
3.168917188,6.673389396,63,56,4,698,145
3.168917188,6.673389396,63,56,4,698,138
3.168917294,6.673380397,63,56,4,699,138
3.168917401,6.673371398,63,56,4,699,138
3.168917615,6.6733534,63,56,4,699,138
3.168917615,6.6733534,63,56,4,699,146
3.168926829,6.673335509,63,56,4,701,146
3.168926829,6.673335509,63,56,4,701,140
3.168927043,6.673317511,63,56,4,702,140
3.16892715,6.673308512,63,56,4,702,140
3.168927256,6.673299513,63,56,4,702,144
3.168936471,6.673281622,63,56,4,704,144
3.168936577,6.673272623,63,56,4,704,140
3.168936791,6.673254625,63,56,4,705,140
3.168936898,6.673245626,63,56,4,705,140
3.168937111,6.673227628,63,56,4,705,140
3.168937111,6.673227628,63,56,4,705,144
3.168937325,6.67320963,63,56,4,706,144
3.168937432,6.673200631,63,56,4,706,144
3.168937539,6.673191632,63,56,4,707,144
3.168937646,6.673182633,63,56,4,707,144
3.168937646,6.673182633,63,56,4,707,140
3.168946753,6.673173741,63,57,4,708,140
3.168946967,6.673155743,63,57,4,709,140
3.168946967,6.673155743,63,57,4,709,145
3.168947073,6.673146744,63,57,4,709,145
3.168947287,6.673128746,63,57,4,710,145
3.168947287,6.673128746,63,57,4,710,143
3.168947501,6.673110749,63,57,4,710,143
3.168947501,6.673110749,63,57,4,710,145
3.168947714,6.673092751,63,57,4,711,145
3.168956822,6.673083858,63,57,4,712,140
3.168956928,6.673074859,63,57,4,713,140
3.168957035,6.67306586,63,57,4,713,144
3.168957249,6.673047862,63,57,4,714,144
3.168957249,6.673047862,63,57,4,714,141
3.168966463,6.673029971,63,57,4,715,141
3.168966463,6.673029971,63,57,4,715,144
3.16897557,6.673021079,63,57,4,717,144
3.168984678,6.673012187,63,57,4,718,144
3.168984678,6.673012187,63,57,4,718,148
3.168993785,6.673003295,63,57,4,719,148
3.168993785,6.673003295,63,57,4,719,147
3.168993892,6.672994296,63,57,4,719,147
